pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,PartnershipPatient → Clinical care,I am in pain everyday,SocioEmotionalBehaviour,I am in desperate need,0.6348
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,PartnershipPatient → Clinical care,I have a huge lump in my cheek,SDOH → SocialAndCommunityContext,in my family,0.7231
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,to go over labs,SDOH → EconomicStability,to go work,0.6423
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,PartnershipPatient → Clinical care,my Lisinopril and my Metoprolol,SocioEmotionalBehaviour,My apoligies,0.7978
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,my Lisinopril and my Metoprolol,SDOH → EconomicStability,excuse my absences,0.7978
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,my Lisinopril and my Metoprolol,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,0.6029
SDOH → EconomicStability || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,the roads are icing,SDOH → EconomicStability,finances are the barriers,0.6535
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,with the Endocrinologist to make sure,PartnershipPatient → activeParticipation/involvement,want to make sure,0.6807
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,with the Endocrinologist to make sure,PartnershipPatient → activeParticipation/involvement,make sure I do get,0.602
SDOH → SocialAndCommunityContext || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I won't have to worry about,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.6939
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipProvider → requestsForOpinion || SocioEmotionalBehaviour,PartnershipProvider → requestsForOpinion,is that ok,SocioEmotionalBehaviour,my fear is that it is,0.6201
PartnershipPatient → alignment || PartnershipProvider → requestsForOpinion,PartnershipProvider → requestsForOpinion,is that ok,PartnershipPatient → alignment,Ok,0.6158
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → signoff,Thank You,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,PartnershipPatient → Clinical care,I have a cavity,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,PartnershipPatient → Clinical care,I have difficulty focusing,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,PartnershipPatient → activeParticipation/involvement,I have discovered,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,PartnershipPatient → Clinical care,I have a recheck appointment,0.6264
PartnershipPatient → Clinical care || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,It seems like,PartnershipPatient → Clinical care,it's a controlled substance,0.6092
PartnershipPatient → expressOpinions || SDOH → NeighborhoodAndBuiltEnvironment,PartnershipPatient → expressOpinions,I will never get there!,SDOH → NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.6561
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I want to change to,PartnershipPatient → activeParticipation/involvement,I want to change,0.9798
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I want to change to,PartnershipPatient → activeParticipation/involvement,I want to change,0.9798
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you so much,PartnershipPatient → signoff,Thanks so much!,0.6294
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I did not do this process earlier,PartnershipPatient → Clinical care,did not require 30 day visits,0.6007
PartnershipPatient → activeParticipation/involvement || SDOH → EconomicStability,SDOH → EconomicStability,I have been crazy busy,PartnershipPatient → activeParticipation/involvement,I have been recieving,0.7834
PartnershipPatient → activeParticipation/involvement || SDOH → EconomicStability,SDOH → EconomicStability,I have been crazy busy,PartnershipPatient → activeParticipation/involvement,I have been trying,0.6304
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,PartnershipPatient → Clinical care,vertigo and dizziness,1.0
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,PartnershipPatient → Clinical care,Adderall and zofran,0.6272
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,PartnershipPatient → Clinical care,those results and reports,0.6212
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,PartnershipPatient → Clinical care,my Lisinopril and my Metoprolol,0.6029
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,I can tolerate,SharedDecisionPatient → SeekingApproval,Can I switch to,0.8294
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,pain after I eat,SDOH → HealthCareAccessAndQuality,after I eat anything,0.6999
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,My bowel movements have been few,PartnershipPatient → activeParticipation/involvement,I have been recieving,0.6328
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,after I eat anything,PartnershipPatient → Clinical care,pain after I eat,0.6999
PartnershipPatient → Clinical care || SDOH → NeighborhoodAndBuiltEnvironment,PartnershipPatient → Clinical care,due to the discomfort,SDOH → NeighborhoodAndBuiltEnvironment,due to car wreck,0.6507
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Good Morning,PartnershipProvider → salutation,Good morning,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I would like to give them documentation,PartnershipPatient → activeParticipation/involvement,I would like to,0.6961
PartnershipPatient → expressOpinions || SharedDecisionProvider → ShareOptions,PartnershipPatient → expressOpinions,I would like to give them documentation,SharedDecisionProvider → ShareOptions,if you would like to give it try,0.6788
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → expressOpinions,I would like to give them documentation,PartnershipPatient → statePreferences,I would like to continue using them,0.6102
SDOH → EconomicStability || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I am doing my best,SDOH → EconomicStability,doing my duties,0.675
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,waiting for MRI results,PartnershipPatient → activeParticipation/involvement,I am waiting for,0.6943
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,waiting for my rheumatologist appointment,PartnershipPatient → activeParticipation/involvement,I am waiting for,0.6326
SDOH → HealthCareAccessAndQuality || SocioEmotionalBehaviour,SDOH → HealthCareAccessAndQuality,for the Org4 team,SocioEmotionalBehaviour,apologies for the misspelling,0.7193
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi!,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi,PartnershipPatient → salutation,Hi!,1.0
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I just saw this,PartnershipPatient → Clinical care,just wearing masks,0.7202
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,I just saw this,PartnershipProvider → maintainCommunication,This is just a reminder,0.6348
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,I will need to come in next week too,PartnershipPatient → activeParticipation/involvement,I need to come in,0.6537
SDOH → NeighborhoodAndBuiltEnvironment || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,husband out of town,SDOH → NeighborhoodAndBuiltEnvironment,being out of town,0.7972
SDOH → NeighborhoodAndBuiltEnvironment || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,husband out of town,SDOH → NeighborhoodAndBuiltEnvironment,I had to go out of town,0.6439
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,PartnershipPatient → Clinical care,it's a controlled substance,SocioEmotionalBehaviour,it exhausts me,0.6905
PartnershipPatient → Clinical care || PartnershipPatient → expressOpinions,PartnershipPatient → Clinical care,it's a controlled substance,PartnershipPatient → expressOpinions,It seems like,0.6092
CareCoordinationProvider || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,it's a controlled substance,CareCoordinationProvider,they didnt recieve it,0.6062
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks!,PartnershipPatient → signoff,Thanks!,1.0
CareCoordinationPatient || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I suppose,CareCoordinationPatient,Kroger was suppose to submit request,0.689
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thanks!,PartnershipPatient → Appreciation/Gratitude,thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thanks!,PartnershipPatient → Appreciation/Gratitude,Thanks!,1.0
CareCoordinationPatient || PartnershipPatient → expressOpinions,CareCoordinationPatient,Kroger was suppose to submit request,PartnershipPatient → expressOpinions,I suppose,0.689
SDOH → NeighborhoodAndBuiltEnvironment || SocioEmotionalBehaviour,SocioEmotionalBehaviour,my stress level is super high right now,SDOH → NeighborhoodAndBuiltEnvironment,I know the pollen is high right now,0.7712
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I am super embarrassed,PartnershipPatient → Clinical care,getting super winded,0.657
SDOH → NeighborhoodAndBuiltEnvironment || SocioEmotionalBehaviour,SDOH → NeighborhoodAndBuiltEnvironment,I know the pollen is high right now,SocioEmotionalBehaviour,my stress level is super high right now,0.7712
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,injured my shoulder,SDOH → EconomicStability,excuse my absences,1.0
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,injured my shoulder,SDOH → EconomicStability,my occupation is,0.6257
CareCoordinationPatient || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,have bruised ribs they said,CareCoordinationPatient,they said my Dr Person1,0.6283
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,would like a recommendation,PartnershipPatient → activeParticipation/involvement,I would like to,0.8158
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,would like a recommendation,PartnershipPatient → activeParticipation/involvement,I would like to see,0.656
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,would like a recommendation,PartnershipPatient → activeParticipation/involvement,I would like to see,0.656
CareCoordinationPatient || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,would like a recommendation,CareCoordinationPatient,I would like my neurologist,0.6363
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,PartnershipPatient → Clinical care,getting super winded,SocioEmotionalBehaviour,I am super embarrassed,0.657
SDOH → EconomicStability || SDOH → SocialAndCommunityContext,SDOH → EconomicStability,I have to work,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.6446
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,Can you help,SharedDecisionPatient → SeekingApproval,can you electronically send,0.6906
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,get me a referral?,PartnershipPatient → statePreferences,get me in sooner,0.628
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank You,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank You,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → signoff,Thank You,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank You,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,none I've been smoke free for 8weeks,PartnershipPatient → Clinical care,I've been out,0.7203
SDOH → HealthCareAccessAndQuality || SocioEmotionalBehaviour,SDOH → HealthCareAccessAndQuality,none I've been smoke free for 8weeks,SocioEmotionalBehaviour,I've been struggling and coping,0.6178
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Hello,PartnershipProvider → salutation,Hello,1.0
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,drospirenone 3 mg,PartnershipProvider → Clinical Care,Fenofibrate 54 mg 1 PO QD,0.6691
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,I have been taking these medications,PartnershipPatient → activeParticipation/involvement,I have been taking them,0.6598
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,no adverse affects,SDOH → EconomicStability,No $ to buy benadryl,0.617
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to continue using them,PartnershipPatient → activeParticipation/involvement,I would like to,0.6915
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to continue using them,PartnershipPatient → expressOpinions,I would like to give them documentation,0.6102
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank You,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,PartnershipPatient → activeParticipation/involvement,I was able to,SDOH → SocialAndCommunityContext,My sister was able to have,0.6276
PartnershipPatient → expressOpinions || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,canâ€™t get there,PartnershipPatient → expressOpinions,I will never get there!,0.6561
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,do I need blood work done?,PartnershipProvider → Clinical Care,blood work,0.6272
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipPatient → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → connection || SocioEmotionalBehaviour,PartnershipPatient → connection,God bless you!,SocioEmotionalBehaviour,most importantly God!,0.6383
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,to schedule an appointment for counseling,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,0.6462
PartnershipPatient → activeParticipation/involvement || SDOH → NeighborhoodAndBuiltEnvironment,PartnershipPatient → activeParticipation/involvement,I'll be able to,SDOH → NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,0.7008
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you!,1.0
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I am having a hard time getting to work,SDOH → HealthCareAccessAndQuality,I am having a very hard time staying awake,0.6527
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,"do a lot of squatting, bending",SDOH → HealthCareAccessAndQuality,every thing I do Has a lot of body movement,0.7849
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I need a document,PartnershipPatient → expressOpinions,I need,1.0
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,excuse my absences,PartnershipPatient → Clinical care,injured my shoulder,1.0
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,excuse my absences,PartnershipPatient → Clinical care,my Lisinopril and my Metoprolol,0.7978
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Good morning,PartnershipProvider → salutation,Good morning,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,Please let me know,0.8472
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,Please let me know,0.8472
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I will discontinue asap,PartnershipPatient → statePreferences,refill asap,0.6195
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
