ID,Age,Male,Female,Other_Gender,Hispanic,White,Black,Asian,Indian,Islander,Other_race,Other_race_TXT,Other_race_combined,White_monoracial,NonWhite,Marital,Single,Married,Div_Widow,Hhld_total,Hhld_kids_yn,Hhld_alone,Job,Job_34_TEXT,Job_codes,Specialty,Specialty_codes,Specialty_low,Specialty_moderate,Specialty_high,Specialty_other,Frontline_cat,Frontline_none,Frontline_indirect,Frontline_direct,State_num,OE_upsetting,OE_positive,OE_other,U_Blank,U_Greatquote,U_Prefersnottosay,U_Nothing,U_other,U_Ind_any,U_Ind_nonCOVID_med_care,U_Ind_COVID,U_Ind_selfcare,U_Inter_any,U_Inter_Fam_function_any,U_Inter_Fam_function_child_care,U_Inter_Fam_function_child_school,U_Inter_Fam_function_strain,U_Inter_Fam_function_financesjob,U_Inter_Soc_Support_any,U_Inter_Soc_Support_isolation,U_Inter_Soc_Support_cancel_plans,U_Inter_Soc_health_any,U_Inter_Soc_health_nonCOVID_any,U_Inter_Soc_health_nonCOVID_medical_issue,U_Inter_Soc_health_nonCOVID_death,U_Inter_Soc_health_COVID_any,U_Inter_Soc_health_COVID_not_quarantinebelieving,U_Inter_Soc_health_COVID_familyfriends_COVID,U_Inter_Soc_health_COVID_transmit_to_fam_fear,U_Inter_Soc_health_COVID_infection_scare,U_Inter_Soc_health_COVID_death,U_Hospital_any,U_Hospital_resources_any,U_Hospital_resources_other,U_Hospital_resources_testing,U_Hospital_resources_treatment,U_Hospital_resources_HR,U_Hospital_resources_PPE,U_Hospital_routine_any,U_Hospital_routine_masking_up,U_Hospital_routine_increased_workload_sched,U_Hospital_routine_duties,U_Hospital_routine_WFHvHospital,U_Hospital_pt_care_any,U_Hospital_pt_care_noncompliantpt,U_Hospital_pt_care_nonCOVIDcare,U_Hospital_pt_care_ptseparatedfromfamilies,U_Hospital_pt_care_gettingexposedtoCOVID,U_Hospital_pt_care_COVID,U_Hospital_team_any,U_Hospital_team_isolation,U_Hospital_team_colleagueconflict,U_Hospital_team_colleaguesick,U_Hospital_mgmt_any,U_Hospital_mgmt_financeslayoffs,U_Hospital_mgmt_penalizations,U_Hospital_mgmt_policysupporthazardpay,U_Comm_any,U_Comm_COVIDmedicalknowledge,U_Comm_morale_any,U_Comm_morale_antiAsian,U_Comm_morale_death,U_Comm_morale_fearcrimes,U_Comm_SIPbehavior,U_Comm_HCWsupport_any,U_Comm_HCWsupport_conspiracytheories,U_Comm_HCWsupport_discriminationofHCWs,U_Comm_Media,U_Policy_any,U_Policy_SIP,U_Policy_USgovthealthsystem,H_Blank,H_Greatquote,H_Prefersnottosay,H_Nothing,H_other,H_Ind_any,H_Ind_health,H_Ind_newjob,H_Ind_Selfcare_any,H_Ind_Selfcare_spirituality,H_Ind_Selfcare_finishingedu,H_Ind_Selfcare_hobbies,H_Ind_Selfcare_healthylifestyle,H_Ind_Selfcare_reflection,H_Inter_any,H_inter_soc_health_any,H_Inter_Soc_Health_famfriendshealthy,H_Inter_Soc_Health_famfriendssafeprecautions,H_Inter_Soc_Health_COVIDrecovery,H_inter_fam_function_any,H_Inter_fam_function_childcare,H_Inter_fam_function_savemoney,H_Inter_fam_function_bondinglesschaotic,H_inter_soc_support_any,H_Inter_Soc_Support_neighbors,H_Inter_Soc_Support_SO,H_Inter_Soc_Support_supportive,H_Inter_Soc_Support_virtual,H_Inter_Soc_Support_famtime,H_Inter_Soc_Support_appreciatingHCWs,H_Inter_newlife,H_Hospital_any,H_Hospital_pt_care_any,H_Hospital_pt_care_ptthankingHCW,H_Hospital_pt_care_decreasedcases,H_Hospital_pt_care_contributingtohelp,H_Hospital_pt_care_ptimproves,H_Hospital_resources_any,H_Hospital_resources_testing,H_Hospital_resources_PPE,H_Hospital_routine_any,H_Hospital_routine_decrhoursworkload
10195.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,2.0,12.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10196.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,,3.0,31.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,"Several fellow nurses in the ambulatory care setting I work in were unwilling to be re-assigned to in-patient to assist in patient care on the hospital floors.  I feel frustrated that this behavior was tolerated by our management, angry these nurses can't see beyond selfishness, and hesitant to work with them again as they do not demonstrate good team work ethics.",I was re-assigned to an in-patient floor in a supportive role.  The manager/nurses/techs/unit staff have been very appreciative of my assistance - I have made a positive difference in their day which gives me great satisfaction.  I have also seen many health care workers in various roles I have not seen in many years.  I am grateful to still be apart of this team-work culture.,"In hindsight, precautions could have been established sooner, as well as planning for the most efficient way to utilize ambulatory staffing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10197.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,,7.0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,My parents feel like I have abandoned them because I cannot visit them.,Improved communication between specialties,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10198.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,Unprotected exposure from a co-worker who was displaying obvious respiratory symptoms with potential exposure to my family as well.,Survival of active infection.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10199.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,,2.0,31.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,Nothing terribly upsetting.  Just mixed messages as we sort out the right thing to do,Good quality time with my family,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,21.0,,10.0,31.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,"not knowing if/when I will be reassigned to a COVID only unit for an undetermined amount of time and having to move away from my wife and children. Also concerned about the well being of my parents (mom w/advanced COPD, father w/a h/o two cancers).",all my loved ones have remain healthy-to date,"I'm tired of the constant masking and meticulous hygiene routine, and I wonder if I will ever be able to let my guard down at work again.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10201.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,,2.0,31.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10202.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,,2.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,nothing,public is appreaciative of health care workers,no,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10203.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,28.0,,8.0,33.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,"Being quarantined at home unable to go to church, visit relatives.","Not one death in our hospital, though we had some sick ICU patients. Made me feel like our hard work paid off",No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10204.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,34.0,Paramedic,5.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,"Increased workload of sicker patients, and decreased PPE.","Public support has increased, its nice.",No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10205.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,Working an understaffed floor for a week of nights. It was very stressful.,My partner from a long distance relationship is able to stay with me as his work situation changed due to social isolation.,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10206.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,,7.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,"That the residency administration has not sought any resident feedback about proposed schedule changes and were slow to respond to initial PPE concerns. Resident concerns have continued to be dismissed by non-front line residency administrators, which is very frustrating.",Have continued to work with my psychiatrist about how to best control my anxiety and have am now less anxious than at any other point this year  (which is huge for me).,Surprised that my work hours have been reduced during COVID to reduce resident burnout. The reduced work week (7 on/7 off) has been great!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10207.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,2.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,Feeling like I don’t have a say in any thing. Getting “volun-told” to do things that were basically and expectation. Being worried that I would be fired if I spoke out about lack of PPE. Not getting hazard pay.,Being in touch with family and FaceTiming more bc everyone is home. The appreciation community has for HCWs,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10208.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,26.0,,7.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,Nothing particularly upsetting comes to mind. My daughter not being able to play with her friends?,People getting better and going home after a month intubated!,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10209.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,,3.0,29.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,We were moved to screen patients coming in to she Shoreline medical center.  I think the most upsetting thing was I felt unprepared and not trained (as it was on the job training) There is a lot of grey area with decision making as things are rapidly changing.  During one time a patient lied about being COVID + and if I hadn't asked a few more questions prior to letting the pt go in for her apt she would have been in the entire building.  For precaution after that I spent 7 days away from my son and family.  But it was at that time I realized how much weight had been placed on our shoulders.,"I think overall being able to lessen others stress and anxiety has been a great experience.  It is not one specific situation, but many that I feel that by calmly and kindly talking to patients about process we are doing at Yale to protect them and also seeing others I work with do the same is great.  Our Old Saybrook team is one of a kind and I feel very lucky to work with such a dynamic group.","Overall I think the hospital is doing a great job.  This is not pleasant for anyone, but I feel supported in my role.  I also believe my religion and practice of positive thoughts have helped me get through the initial high stress period into continuing to find a 'new' normal.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10210.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,,2.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,"The failure of national leadership has left me fearful and enraged as I watch our country fall apart, particularly because of my children and the impact this will have on their lives.",Watching my colleagues step into roles they normally do not play to serve has inspired me tremendously.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10212.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,,5.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,Watching people suffer without control,my manager has been very supportive,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
