anchor_text,anchor_label,neighbor_text,neighbor_label,similarity
considering how difficult it is for Person2 to travel,Information-Giving_SDOH,Here it is,Information-Giving,0.6138604617176129
considering how difficult it is for Person2 to travel,Information-Giving_SDOH,it is elevated,Information-Giving,0.5711439637048018
This should ok,PATIENT_SHARED-DECISION_MAKING,Ok,PROVIDER_PARTNERSHIP,0.6988840429102259
This should ok,PATIENT_SHARED-DECISION_MAKING,Ok,PROVIDER_PARTNERSHIP,0.6988840429102259
This should ok,PATIENT_SHARED-DECISION_MAKING,OK,PATIENT_PARTNERSHIP,0.6988840429102259
This should ok,PATIENT_SHARED-DECISION_MAKING,Ok,PATIENT_PARTNERSHIP,0.6988840429102259
This should ok,PATIENT_SHARED-DECISION_MAKING,Ok,PATIENT_PARTNERSHIP,0.6988840429102259
please call,Information-Giving,Please expedite,PATIENT_PARTNERSHIP,0.6458059301366992
please call,Information-Giving,Can she call me please,PATIENT_PARTNERSHIP,0.5759094698725573
please call,Information-Giving,Please call it into Org1 in Location,Information-Giving_SDOH,0.554900318512826
have it a LOCATION,Information-Giving_SDOH,If it is ok can I have those shots at LOCATION,Information-Seeking_SDOH,0.5863918648396703
Kind regards,PROVIDER_PARTNERSHIP,Kind regards,PATIENT_PARTNERSHIP,1.0000000000000002
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
"OOPS , sorry - my typo",Socioemotional_/_Empathy,Sorry,PROVIDER_PARTNERSHIP,0.8709197205405211
"OOPS , sorry - my typo",Socioemotional_/_Empathy,Sorry for the delay!,PROVIDER_PARTNERSHIP,0.6154260366085171
"OOPS , sorry - my typo",Socioemotional_/_Empathy,Sorry to bother,PATIENT_PARTNERSHIP,0.6111136586616355
has been taking Oxycodone,Information-Giving,Prescription has been sent in,PROVIDER_PARTNERSHIP,0.6093427859398028
Thank you for the update,PROVIDER_PARTNERSHIP,Thank you for the info,PATIENT_PARTNERSHIP,0.8910975648617805
Thank you for the update,PROVIDER_PARTNERSHIP,Thank you for the quick response,PATIENT_PARTNERSHIP,0.6968534083009693
Thank you for the update,PROVIDER_PARTNERSHIP,Thank you for the follow up.,PATIENT_PARTNERSHIP,0.674540202874347
take care of these prescriptions,Information-Giving,Take care,PROVIDER_PARTNERSHIP,0.90105225724013
take care of these prescriptions,Information-Giving,Take care,PATIENT_PARTNERSHIP,0.90105225724013
take care of these prescriptions,Information-Giving,Take care,PROVIDER_PARTNERSHIP,0.90105225724013
take care of these prescriptions,Information-Giving,Take care,PROVIDER_PARTNERSHIP,0.90105225724013
take care of these prescriptions,Information-Giving,Take care,PROVIDER_PARTNERSHIP,0.90105225724013
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
Hello,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thank you for your help,PATIENT_PARTNERSHIP,0.8472632387323243
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thank you for your help,PATIENT_PARTNERSHIP,0.8472632387323243
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thank you and Dr. Person2 for your help,PATIENT_PARTNERSHIP,0.831897943430181
thank you and All for your help!,PROVIDER_PARTNERSHIP,thank you for all your help today,PATIENT_PARTNERSHIP,0.8123472681337995
thank you and All for your help!,PROVIDER_PARTNERSHIP,Thanks again for your help and support,PATIENT_PARTNERSHIP,0.6263423437370739
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP,0.8462952682851761
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP,I will let you know.,PROVIDER_PARTNERSHIP,0.5525554944887918
I would like to add one more Rx request,Information-Seeking,I would like to request a meeting with Person1's teams on Monday morning,PATIENT_PARTNERSHIP,0.6302720717524452
I would like to add one more Rx request,Information-Seeking,Would like to switch back to Eliquis,PATIENT_PARTNERSHIP,0.5726867353061798
I would like to add one more Rx request,Information-Seeking,Would like to switch back to Eliquis,PATIENT_PARTNERSHIP,0.5726867353061798
I would like to add one more Rx request,Information-Seeking,I would like to have an IV Port installed,PATIENT_PARTNERSHIP,0.5572761306715764
I would like to add one more Rx request,Information-Seeking,One more bit of info,Information-Giving,0.5527902936430005
Most appreciative!,PATIENT_PARTNERSHIP,Most people tolerate it fine 3 times per week,Information-Giving,0.717798569568464
Most appreciative!,PATIENT_PARTNERSHIP,A bone strengthening  agent will still most likely be added to your regimen,Information-Giving,0.5901162383065931
One more bit of info,Information-Giving,I would like to add one more Rx request,Information-Seeking,0.5527902936430005
Person1 has MM/DD/YYYY,Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.7097437917619335
Person1 has MM/DD/YYYY,Information-Giving,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking,0.6790633380214315
Greetings,PROVIDER_PARTNERSHIP,Greetings,PATIENT_PARTNERSHIP,1.0
Would you let me know when you can squeeze Person2 in?,Information-Seeking,Please let me know when submitted,PATIENT_PARTNERSHIP,0.6897436255930888
Would you let me know when you can squeeze Person2 in?,Information-Seeking,Please let me know when sent,PATIENT_PARTNERSHIP,0.6582667882543939
Person5 sent in pre-auth info to Cigna,Information-Giving_SDOH,Prednisone refill sent in,Information-Giving,0.7271320925507138
Person5 sent in pre-auth info to Cigna,Information-Giving_SDOH,refill has been sent in,Information-Giving,0.644827307722794
Person5 sent in pre-auth info to Cigna,Information-Giving_SDOH,Prescription has been sent in,PROVIDER_PARTNERSHIP,0.6405892887527307
he got  30 tablets,Information-Giving,Got it,PROVIDER_PARTNERSHIP,0.6605531517766974
Hello,PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,1.0
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,Lots of words for a MM/DD/YYYY morning,PATIENT_PARTNERSHIP,0.6103966291201851
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.5624839674410074
"Yep, just got a call for MM/DD/YYYY w",Information-Giving,"I saw I still had the appointment in Org2 for MM/DD/YYYY, MM/DD/YYYY, for the Lupron shot, I cancelled it",Information-Giving_SDOH,0.5525830769463107
which can be pretty nasty,Information-Giving,Presume they can be shared digitally,PATIENT_PARTNERSHIP,0.674385790797781
which can be pretty nasty,Information-Giving,it appears the numbers pretty high which is concerning,Socioemotional_/_Empathy,0.5846917307974889
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.8027291882685473
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking,0.7845784955978854
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Information-Giving_SDOH,0.7689408341076132
"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.6889743737473507
Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,Information-Giving,hopefully first thing MM/DD/YYYY morning,PATIENT_PARTNERSHIP,0.564496244046557
MM/DD/YYYY one 5mg am and one 5mg pm,Information-Giving,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",Information-Seeking,0.5617129150235072
"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.6179832867600837
"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",Information-Giving,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",Information-Seeking,0.58624194875183
Thanks a ton,PATIENT_PARTNERSHIP,Thanks,PROVIDER_PARTNERSHIP,0.9999999999999998
Thanks a ton,PATIENT_PARTNERSHIP,Thanks,PROVIDER_PARTNERSHIP,0.9999999999999998
best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0000000000000009
best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0000000000000009
best,PATIENT_PARTNERSHIP,Best,PROVIDER_PARTNERSHIP,1.0000000000000009
Thank you,PROVIDER_PARTNERSHIP,thank you,PATIENT_PARTNERSHIP,0.9999999999999998
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,0.9999999999999998
Thank you,PROVIDER_PARTNERSHIP,thank you,PATIENT_PARTNERSHIP,0.9999999999999998
Thank you,PROVIDER_PARTNERSHIP,thank you,PATIENT_PARTNERSHIP,0.9999999999999998
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,0.9999999999999998
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.6604203659593362
Greetings,PATIENT_PARTNERSHIP,Greetings,PROVIDER_PARTNERSHIP,1.0
Greetings,PATIENT_PARTNERSHIP,Greetings,PROVIDER_PARTNERSHIP,1.0
rec'd a notice MM/DD/YYYY,Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.8963216475069533
rec'd a notice MM/DD/YYYY,Information-Giving,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking,0.8553043134679954
rec'd a notice MM/DD/YYYY,Information-Giving,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Information-Giving_SDOH,0.8517557803527385
Do you prefer to tackle this?,PATIENT_PARTNERSHIP,do you have a dermatologist?,Information-Seeking,0.6591067775280388
Do you prefer to tackle this?,PATIENT_PARTNERSHIP,Do you think I need X-rays?,Information-Seeking,0.6412525745745365
Do you prefer to tackle this?,PATIENT_PARTNERSHIP,Do you have the result Person1 ?,Information-Seeking,0.5650784464704082
Please call Person1 (this is the company running the testing) and speak with their customer service,Information-Giving,This is what was noted in the testing results,PATIENT_PARTNERSHIP,0.5712423452529273
"Hello,",PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,1.0
"Hello,",PATIENT_PARTNERSHIP,Hello,PROVIDER_PARTNERSHIP,1.0
Please advise,Information-Seeking,Please expedite,PATIENT_PARTNERSHIP,0.8195000503865708
Thank you very much,PATIENT_PARTNERSHIP,Thank you very much,PROVIDER_PARTNERSHIP,1.0
"Hello,",PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
"Hello,",PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
"Hello,",PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,1.0
I see Dr  Person1 on,Information-Giving,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",Information-Giving_SDOH,0.6609467068856226
I see Dr  Person1 on,Information-Giving,Do i need blood work before I see dr Person1 on MM/DD/YYYY?,Information-Seeking,0.6412561020978422
Can I go before,Information-Seeking,Where can I go and are u recommending for me,PATIENT_PARTNERSHIP,0.6195031105444816
that's why I was concerned,Socioemotional_/_Empathy,that why I take the baby aspirin,Information-Giving,0.7178579198207378
that's why I was concerned,Socioemotional_/_Empathy,That's why i asked if was made on the blood draw that was made,Information-Giving,0.6834198662182736
that's why I was concerned,Socioemotional_/_Empathy,Is the year loaded in is that why?,PATIENT_PARTNERSHIP,0.5945633092983874
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Sorry to bother,PATIENT_PARTNERSHIP,Sorry,PROVIDER_PARTNERSHIP,0.7144570498515986
Sorry to bother,PATIENT_PARTNERSHIP,I'm sorry,Socioemotional_/_Empathy,0.7144570498515986
Sorry to bother,PATIENT_PARTNERSHIP,Sorry to hear this is happening,Socioemotional_/_Empathy,0.6355106024553607
but I am still not understanding the timing of my blood work,Information-Seeking,I recently had a bunch of blood work entered,Information-Giving,0.5642640978980511
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
when I went to get blood work,Information-Giving,Do you usually get blood work before restarting?,Information-Seeking,0.6579572087153707
But they did it without differential?,Information-Giving,Did they respond back,PATIENT_PARTNERSHIP,0.646342540934672
The CBC was done with a manual diff,Information-Giving,Cbc was left out?,Information-Seeking,0.6493704359748256
I hope that helps,PROVIDER_PARTNERSHIP,Hope this helps,Socioemotional_/_Empathy,0.8148211473407676
I hope that helps,PROVIDER_PARTNERSHIP,I hope this message finds you,PATIENT_PARTNERSHIP,0.5834104881808059
I hope that helps,PROVIDER_PARTNERSHIP,I hope this email finds you well,PATIENT_PARTNERSHIP,0.5594104105751982
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if you have any other questions,PROVIDER_PARTNERSHIP,0.9714827765581023
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,let me know if you have any issues !,PROVIDER_PARTNERSHIP,0.8614639329699986
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if you have any issues with it like rashes or diarrhea,PROVIDER_PARTNERSHIP,0.8072298888982973
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,"Any other issues, let me know",PROVIDER_PARTNERSHIP,0.7579653723602569
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if any issues,PROVIDER_PARTNERSHIP,0.7294627185335459
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
I am all set,Information-Giving,You  should be all set.,PROVIDER_PARTNERSHIP,0.6753842093797657
I am all set,Information-Giving,You should be all set,PROVIDER_PARTNERSHIP,0.6753842093797657
Have a great day too!,PROVIDER_PARTNERSHIP,Great,PATIENT_PARTNERSHIP,0.7004231844242877
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
if it would be safe for me to get a whooping cough shot,Information-Seeking,Be safe,PATIENT_PARTNERSHIP,0.6550720304722085
if it would be safe for me to get a whooping cough shot,Information-Seeking,Please let me know if the two meds will be ok and safe for me to get the vaccine,PATIENT_SHARED-DECISION_MAKING,0.569875296418914
as well as a flu shot) while taking Ibrance and my other meds,Information-Seeking,being on I Person3 and my other meds,Information-Giving,0.5674773748417669
You were going to check with the pharmacist,PATIENT_PARTNERSHIP,She instructed me to check with you,Information-Giving,0.6051867888379584
Did they respond back,PATIENT_PARTNERSHIP,But they did it without differential?,Information-Giving,0.646342540934672
Did they respond back,PATIENT_PARTNERSHIP,I did notify Dr. Kluger,Information-Giving,0.5627002372498764
If it is ok can I have those shots at LOCATION,Information-Seeking_SDOH,have it a LOCATION,Information-Giving_SDOH,0.5863918648396703
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.79558593303854
I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Information-Giving,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,Information-Seeking,0.7866480166637333
just checking to see if it is ok to continue this round of Ibrance?,Information-Seeking,Just checking,PATIENT_PARTNERSHIP,0.5504770526998659
"Thank you,",PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
"Thank you,",PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,The schedulers were checking with Dr Person2 on MM/DD/YYYY,Information-Giving,0.6983592163245093
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,I am already scheduled to meet with Dr  Person2 on the MM/DD/YYYY @10:30,Information-Giving,0.6516445042567063
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Confirmed with Dr. Person2,Information-Giving,0.640836045299313
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Checked with Dr Person2,Information-Giving,0.5740283839432154
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Yes reviewed with Dr Person2,Information-Giving,0.5649620864013022
we do not give the whooping cough (tdap) vaccine here,Information-Giving_SDOH,We do not have  a comparison for the CEA,Information-Giving,0.6363778571443167
we do not give the whooping cough (tdap) vaccine here,Information-Giving_SDOH,Unfortunately  we do not have control over visitor restrictions in the hospital,Information-Giving,0.5869033324854014
we can give you a flu vaccine next time you come,Information-Giving,we can definitely give you some time to heal first,PROVIDER_Shared-Decision_Making,0.7338952455571779
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998
I will get the flu shot when I come in next time,Information-Giving,when do I have to come in next for a check up?,Information-Seeking,0.585026168277284
being on I Person3 and my other meds,Information-Giving,as well as a flu shot) while taking Ibrance and my other meds,Information-Seeking,0.5674773748417669
If so I can ask my Primary if I can get it when I see her,Information-Seeking,I can see if we can get you rescheduled,Information-Giving,0.5837691703281805
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,0.9999999999999999
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,Iwas scheduled for a cat scan and bone scan through the VA A few weeks ago,Information-Giving,0.6747100894384407
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,"CAT scan for chest, abdomen, pelvic",Information-Giving,0.6078831860458914
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",Information-Giving,0.5747990153080512
