pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,thank you!,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,to set up the appointment,PartnershipPatient → Clinical care,appointment set up,0.6
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you!,PartnershipPatient → Appreciation/Gratitude,thank you!,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I would like,PartnershipPatient → activeParticipation/involvement,I would like to,0.75
CareCoordinationPatient || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I would like,CareCoordinationPatient,I would like my neurologist,0.6
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I would like,PartnershipPatient → activeParticipation/involvement,I would like to see,0.6
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I would like,PartnershipPatient → activeParticipation/involvement,I would like to see,0.6
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → expressOpinions,I would like,PartnershipPatient → statePreferences,I would like to have,0.6
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,PartnershipPatient → activeParticipation/involvement,I have gotten,SDOH → HealthCareAccessAndQuality,I have recently gotten insurance,0.6
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,if I can get refills,SharedDecisionPatient → SeekingApproval,Can I get,0.6
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to have,PartnershipPatient → activeParticipation/involvement,I would like to,0.8
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to have,PartnershipPatient → activeParticipation/involvement,I would like to see,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to have,PartnershipPatient → activeParticipation/involvement,I would like to see,0.6667
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I would like to have,PartnershipPatient → expressOpinions,I would like,0.6
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can I get,PartnershipPatient → Clinical care,if I can get refills,0.6
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → alignment || PartnershipProvider → alignment,PartnershipPatient → alignment,yes,PartnershipProvider → alignment,Yes,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,let me know,0.75
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,Please let me know,PartnershipPatient → activeParticipation/involvement,Could you please let me know,0.6667
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank you,PartnershipPatient → Appreciation/Gratitude,Thank you,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → EconomicStability,SDOH → EconomicStability,I would pay half,PartnershipPatient → activeParticipation/involvement,Would I pay half of $427,0.6667
PartnershipPatient → activeParticipation/involvement || SDOH → EconomicStability,PartnershipPatient → activeParticipation/involvement,Would I pay half of $427,SDOH → EconomicStability,I would pay half,0.6667
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,I have recently gotten insurance,PartnershipPatient → activeParticipation/involvement,I have gotten,0.6
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank You,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → connection,PartnershipPatient → activeParticipation/involvement,I look forward to hearing from you,PartnershipPatient → connection,look forward to hearing from you,0.8571
PartnershipPatient → Clinical care || PartnershipPatient → connection,PartnershipPatient → connection,I had a wonderful visit,PartnershipPatient → Clinical care,I had a visit las,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I need,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I will need,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I need to,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I just need,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I just need,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I might need,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I need,PartnershipPatient → activeParticipation/involvement,I might need,0.6667
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,Please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,Please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
