method,pair,src_label,src_text,nbr_label,nbr_text,similarity
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I also need to go to get a refill,Clinical care,a visit to get a refill,0.7327
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I also need to go to get a refill,Clinical care,request a refill for my prescription,0.7152
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I also need to go to get a refill,Clinical care,Please send a refill prescription,0.7011
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I also need to go to get a refill,Clinical care,refill  Everything,0.6798
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I wanted to know,0.721
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I just wanted to ask,0.7039
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I need to know,0.62
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I could just get some filled,Clinical care,it can't be filled at this time,0.6264
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I could just get some filled,SeekingApproval,Can it still be filled?,0.6039
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,to make my appointment,0.7719
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,for an appointment,0.6829
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,my appointment for,0.6822
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,I have an appointment,0.6516
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,for appointment to see doctor,0.6394
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,to schedule the appointment,0.6177
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,My original appointment,0.617
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,I'm long overdue for an appointment,0.6093
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,to last me until my appointment,Clinical care,I had my appointment,0.6061
sbert,Clinical care || activeParticipation/involvement,Clinical care,how long lab results would take,activeParticipation/involvement,Or would the results be quick enough,0.6355
sbert,Clinical care || SeekingApproval,SeekingApproval,Would it be best to reschedule,Clinical care,to  reschedule,0.7738
sbert,SeekingApproval || activeParticipation/involvement,SeekingApproval,Would it be best to reschedule,activeParticipation/involvement,I do need to reschedule,0.7457
sbert,SeekingApproval || activeParticipation/involvement,SeekingApproval,Would it be best to reschedule,activeParticipation/involvement,Please reschedule me,0.6921
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,Or would the results be quick enough,Clinical care,how long lab results would take,0.6355
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,thank you,1.0
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,Thank You,1.0
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,Thank you,1.0
sbert,Appreciation/Gratitude || signoff,signoff,Thank you!,Appreciation/Gratitude,Thank you,0.8314
sbert,Appreciation/Gratitude || signoff,signoff,Thank you!,Appreciation/Gratitude,thank you,0.8314
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.8401
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.8401
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I would like to,0.6362
sbert,Clinical Care || Clinical care,Clinical care,my upcoming appointment information,Clinical Care,schedule that appointment,0.7181
sbert,Clinical Care || Clinical care,Clinical care,My original appointment: Date:,Clinical Care,schedule that appointment,0.7238
sbert,Clinical care || SocialAndCommunityContext,SocialAndCommunityContext,I had a visitor,Clinical care,I came in for my visit,0.6806
sbert,SocialAndCommunityContext || connection,SocialAndCommunityContext,I had a visitor,connection,I had a wonderful visit,0.6591
sbert,Clinical care || activeParticipation/involvement,Clinical care,tested positive for Covid,activeParticipation/involvement,if you do covid testing there?,0.6951
sbert,activeParticipation/involvement || statePreferences,statePreferences,I want to change to,activeParticipation/involvement,I want to change,0.8878
sbert,activeParticipation/involvement || statePreferences,statePreferences,I want to change to,activeParticipation/involvement,I want to change,0.8878
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,I do need to make a visit,Clinical care,I have a visit scheduled for,0.7157
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I do need to make a visit,statePreferences,Phone visit would be great,0.638
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thank you so much,signoff,Thank you very much,0.8213
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thank you so much,signoff,Thanks so much!,0.7892
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thank you so much,signoff,Thank you,0.6571
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thank you so much,signoff,Thank You,0.6571
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thank you so much,signoff,Thank you,0.6571
sbert,Clinical care || activeParticipation/involvement,Clinical care,iâ€™ve ran out,activeParticipation/involvement,Iâ€™m needing,0.6377
sbert,Clinical care || expressOpinions,Clinical care,iâ€™ve ran out,expressOpinions,Iâ€™m not sure,0.6285
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,i need a refill,statePreferences,refill asap,0.8285
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,i need a refill,Clinical care,if I can get refills,0.8117
sbert,Clinical care || activeParticipation/involvement,activeParticipation/involvement,i need a refill,Clinical care,would it be possible to get another refill,0.7391
sbert,Clinical care || HealthCareAccessAndQuality,Clinical care,pain after I eat,HealthCareAccessAndQuality,after I eat anything,0.6167
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,after I eat anything,Clinical care,pain after I eat,0.6167
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I can hardly sleep,Clinical care,I can barely get out of bed,0.7746
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I can hardly sleep,Clinical care,I'm tired all the time,0.6586
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I can hardly sleep,Clinical care,am very tired and drowsy all day,0.6076
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,thank you,1.0
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,Thank You,1.0
sbert,Appreciation/Gratitude || signoff,signoff,Thank you,Appreciation/Gratitude,Thank you,1.0
sbert,ExploreOptions || SeekingApproval,ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,SeekingApproval,Can you please ask Dr. Person1,0.6404
sbert,ExploreOptions || SeekingApproval,ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,SeekingApproval,if Dr. Person3 could send it,0.6049
sbert,NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,do not feel comfortable driving,NeighborhoodAndBuiltEnvironment,I have a very difficult time driving,0.6306
sbert,NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,do not feel comfortable driving,NeighborhoodAndBuiltEnvironment,I'm not  Currently driving,0.6116
sbert,Clinical Care || Clinical care,Clinical care,waiting for MRI results,Clinical Care,We have recieved the results of the MRI,0.7276
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,I appreciate your help,signoff,Thanks for your help!,0.6607
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,I appreciate your help,signoff,Thanks for your help!,0.6607
sbert,Appreciation/Gratitude || activeParticipation/involvement,Appreciation/Gratitude,I appreciate your help,activeParticipation/involvement,Please help,0.6424
sbert,Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
sbert,Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
sbert,Clinical care || statePreferences,Clinical care,I will need to come in next week too,statePreferences,I can come in today if needed,0.6356
sbert,NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,SocialAndCommunityContext,husband out of town,NeighborhoodAndBuiltEnvironment,being out of town,0.695
sbert,HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,I can call andake an appointment,HealthCareAccessAndQuality,I havent been able to get an appointment,0.7253
sbert,Clinical care || SeekingApproval,Clinical care,I'm requesting a refill on Vyvanse Rx,SeekingApproval,Can i get Vyvanse refill called in,0.817
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thanks!,signoff,Thanks!,1.0
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thanks!,signoff,Thanks!,1.0
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thanks!,signoff,Thanks!,1.0
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thanks!,signoff,Thanks!,1.0
sbert,Appreciation/Gratitude || signoff,Appreciation/Gratitude,Thanks!,signoff,Thanks,0.8539
sbert,Clinical care || SeekingApproval,Clinical care,we can start over with Adderall XR 20mg,SeekingApproval,Can I get back on Adderall XR,0.7119
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I need it this morning,expressOpinions,I need,0.6964
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just want to make sure,expressOpinions,I am wondering,0.6002
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I need to be seen by ya'll,statePreferences,Needing to be seen,0.6486
sbert,Clinical Care || activeParticipation/involvement,activeParticipation/involvement,if my order ever came in,Clinical Care,placed your last order,0.6351
sbert,Clinical Care || activeParticipation/involvement,activeParticipation/involvement,if my order ever came in,Clinical Care,placed your last order,0.6351
sbert,EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,there at Org3,EconomicStability,I am currently working in Org3,0.608
sbert,activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,get me a referral?,inviteCollabration,if you will like to proceed with this referral,0.7537
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,get me a referral?,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,0.7372
sbert,HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,My pharmacy is the Org1,activeParticipation/involvement,The pharmacy that I used,0.6638
sbert,Clinical care || ExploreOptions,Clinical care,I have been taking these medications,ExploreOptions,Is there any other medication,0.6437
sbert,Clinical Care || Clinical care,Clinical care,schedule appointment for,Clinical Care,schedule that appointment,0.9132
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,please cancel,statePreferences,these are events I can't cancel,0.645
sbert,NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,canâ€™t get there,expressOpinions,I canâ€™t seem,0.7249
sbert,EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,canâ€™t get there,EconomicStability,I canâ€™t afford,0.6844
sbert,EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,canâ€™t get there,EconomicStability,I canâ€™t take off the time to come in,0.6801
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,Please reschedule me,SeekingApproval,Would it be best to reschedule,0.6921
sbert,Clinical Care || activeParticipation/involvement,activeParticipation/involvement,Please reschedule me,Clinical Care,I can schedule you for,0.618
sbert,Clinical Care || Clinical care,Clinical care,do I need blood work done?,Clinical Care,blood work,0.703
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,IM NEEDING  TO,expressOpinions,I need,0.6601
sbert,Clinical care || SeekingApproval,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,Clinical care,send over a referral,0.8254
sbert,SeekingApproval || activeParticipation/involvement,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,activeParticipation/involvement,get me a referral?,0.7372
sbert,Clinical care || SeekingApproval,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,Clinical care,never received a referral,0.687
sbert,SeekingApproval || inviteCollabration,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,inviteCollabration,if you will like to proceed with this referral,0.6463
sbert,Clinical Care || SeekingApproval,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,Clinical Care,in regards of the referral order,0.6326
sbert,Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
sbert,Clinical Care || Clinical care,Clinical care,to schedule an appointment for counseling,Clinical Care,schedule that appointment,0.6666
sbert,Clinical care || HealthCareAccessAndQuality,Clinical care,to schedule an appointment for counseling,HealthCareAccessAndQuality,finding a counselor,0.6134
sbert,Clinical care || HealthCareAccessAndQuality,Clinical care,do the counseling,HealthCareAccessAndQuality,finding a counselor,0.6471
sbert,EconomicStability || activeParticipation/involvement,EconomicStability,due to my work schedule,activeParticipation/involvement,I need to schedule,0.6329
sbert,Clinical care || EconomicStability,EconomicStability,due to my work schedule,Clinical care,have to schedule something,0.623
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I need a document,statePreferences,I will need a written one,0.6251
sbert,Clinical Care || Clinical care,Clinical care,I have a visit scheduled for,Clinical Care,schedule that appointment,0.6393
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,let me know,maintainCommunication,let us know,0.8883
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,let me know,maintainCommunication,Please let me know,0.8846
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,let me know,maintainCommunication,Please let me know,0.8846
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,let me know,maintainCommunication,I will let you know,0.7586
sbert,Clinical Care || activeParticipation/involvement,Clinical Care,I can schedule you for,activeParticipation/involvement,I need to schedule,0.7192
sbert,Clinical Care || Clinical care,Clinical Care,I can schedule you for,Clinical care,have to schedule something,0.6522
sbert,Clinical Care || activeParticipation/involvement,Clinical Care,I can schedule you for,activeParticipation/involvement,Please reschedule me,0.618
sbert,activeParticipation/involvement || statePreferences,statePreferences,Phone visit would be great,activeParticipation/involvement,I do need to make a visit,0.638
sbert,Clinical care || statePreferences,statePreferences,Phone visit would be great,Clinical care,I have a visit scheduled for,0.6006
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I wanted to know,0.721
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I just wanted to ask,0.7039
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I was wondering,activeParticipation/involvement,I need to know,0.62
sbert,Clinical Care || Clinical care,Clinical care,read my MRI,Clinical Care,We have recieved the results of the MRI,0.6592
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I will know whatâ€™s going on,expressOpinions,I canâ€™t seem,0.6101
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I will know whatâ€™s going on,expressOpinions,Iâ€™m not sure,0.6078
sbert,Clinical Care || Clinical care,Clinical care,do another MRI,Clinical Care,We have recieved the results of the MRI,0.6705
sbert,EconomicStability || expressOpinions,EconomicStability,I canâ€™t afford,expressOpinions,I canâ€™t seem,0.755
sbert,EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,I canâ€™t afford,NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.6844
sbert,EconomicStability || HealthCareAccessAndQuality,EconomicStability,I canâ€™t afford,HealthCareAccessAndQuality,I canâ€™t sleep,0.618
sbert,Clinical Care || Clinical care,Clinical Care,We have recieved the results of the MRI,Clinical care,waiting for MRI results,0.7276
sbert,Clinical Care || Clinical care,Clinical Care,We have recieved the results of the MRI,Clinical care,do another MRI,0.6705
sbert,Clinical Care || Clinical care,Clinical Care,We have recieved the results of the MRI,Clinical care,read my MRI,0.6592
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,I had a follow up appointment,0.7932
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,appointment to follow up,0.7777
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,schedule the appointment,0.737
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,went to the appointment,0.7197
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,appointment for this week,0.7147
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,make a appointment,0.7132
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,to schedule the appointment,0.6907
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,I have an appointment this,0.6688
sbert,Clinical Care || Clinical care,Clinical Care,at your follow up appointment,Clinical care,I have an appointment,0.6678
sbert,Clinical care || salutation,salutation,hi,Clinical care,Hi,1.0
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I am wondering,activeParticipation/involvement,I need to know,0.6787
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I am wondering,activeParticipation/involvement,I wanted to know,0.6297
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I am wondering,activeParticipation/involvement,I just wanted to ask,0.6289
sbert,activeParticipation/involvement || expressOpinions,expressOpinions,I am wondering,activeParticipation/involvement,I just want to make sure,0.6002
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I am needing,expressOpinions,I need,0.7978
sbert,Clinical Care || Clinical care,Clinical Care,schedule that appointment,Clinical care,schedule the appointment,0.9516
sbert,Clinical Care || Clinical care,Clinical Care,schedule that appointment,Clinical care,schedule an appointment,0.9179
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,leave me a message on my phone,0.8087
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,please leave message,0.7635
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,I left a message,0.763
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,left at least 3 messages,0.6402
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,I sent a message the beginning of,0.6248
sbert,activeParticipation/involvement || inviteCollabration,inviteCollabration,leave a message,activeParticipation/involvement,I sent a message,0.6074
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,If you could call me back,0.7874
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,I  will  call,0.7857
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,you can Call me,0.7229
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,please call me,0.7226
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,Please call me,0.7226
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,please  call,0.6941
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,I will call you asap,0.6727
sbert,activeParticipation/involvement || maintainCommunication,maintainCommunication,I will call you back,activeParticipation/involvement,I'll call tomorrow,0.6587
sbert,activeParticipation/involvement || connection,connection,Look forward to seeing you,activeParticipation/involvement,I look forward to hearing from you,0.6608
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I do need to reschedule,SeekingApproval,Would it be best to reschedule,0.7457
sbert,ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,I also need to make a payment,ExploreOptions,Is there a way to make a payment on line?,0.7334
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,in its early stage with the diagnostic ultrasound,0.7041
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,diagnostic ultrasound,0.7022
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,diagnostic ultrasound,0.7022
sbert,Clinical Care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical Care,request of a Diagnotic ultrasound,0.6818
sbert,Clinical Care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical Care,request of a Diagnotic ultrasound,0.6818
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,what an ultrasound does,0.6637
sbert,Clinical Care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical Care,your ultrasound order,0.6387
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,diagnostic mammo & an ultrasound,0.6279
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,an ultrasound at Org1,Clinical care,the ultrasound didn't happen,0.6153
sbert,Clinical care || HealthCareAccessAndQuality,Clinical care,the ultrasound didn't happen,HealthCareAccessAndQuality,an ultrasound at Org1,0.6153
sbert,ExploreOptions || activeParticipation/involvement,ExploreOptions,Is there a way to make a payment on line?,activeParticipation/involvement,I also need to make a payment,0.7334
sbert,ApprovalofDecision/Reinforcement || activeParticipation/involvement,activeParticipation/involvement,Let me know what steps to take from here,ApprovalofDecision/Reinforcement,I would like to proceed with this,0.6588
sbert,Clinical care || salutation,salutation,HI,Clinical care,Hi,1.0
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,make another appointment for the testing?,0.6439
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment,0.6317
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment,0.6317
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule an appointment for labs,0.628
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule appointment for,0.6123
sbert,Clinical care || SeekingApproval,SeekingApproval,can I schedule an appointment for genetic testing?,Clinical care,schedule the appointment,0.6114
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I may need to come see doctor,SeekingApproval,Can you ask the doctor,0.719
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.8401
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I want to change,0.8401
sbert,activeParticipation/involvement || statePreferences,statePreferences,I'd like to change,activeParticipation/involvement,I would like to,0.6362
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,Please cancel,statePreferences,these are events I can't cancel,0.645
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,I  will  call,maintainCommunication,I will call you back,0.7857
sbert,activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,I  will  call,maintainCommunication,you'll be contacted,0.6031
sbert,Clinical care || SeekingApproval,Clinical care,to  reschedule,SeekingApproval,Would it be best to reschedule,0.7738
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I want to change to,0.8878
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.8401
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.8401
sbert,activeParticipation/involvement || statePreferences,activeParticipation/involvement,I want to change,statePreferences,I'd like to change,0.8401
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,could not get it refilled,Clinical care,It was refilled,0.8153
sbert,HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,could not get it refilled,SeekingApproval,Can I get it refilled?,0.8064
sbert,HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,could not get it refilled,activeParticipation/involvement,I also need to go to get a refill,0.627
sbert,HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,could not get it refilled,activeParticipation/involvement,I need a refill,0.6132
sbert,HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,could not get it refilled,activeParticipation/involvement,i need a refill,0.6132
sbert,HealthCareAccessAndQuality || statePreferences,HealthCareAccessAndQuality,could not get it refilled,statePreferences,refill asap,0.6014
sbert,Clinical care || salutation,salutation,Hey,Clinical care,Hi,0.7045
sbert,activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I need to get,expressOpinions,I need,0.7371
sbert,SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I need to get,SeekingApproval,could I please get,0.6592
sbert,Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,finding a counselor,Clinical care,do the counseling,0.6471
