method,pair,src_label,src_text,nbr_label,nbr_text,similarity
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,CareCoordinationPatient,I see Dr Person1  for my neurologist,0.6524
sbert,CareCoordinationProvider || SharedDecisionPatient,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,CareCoordinationProvider,I will send your message to Dr. Person1,0.6373
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,CareCoordinationPatient,through dr  Person1 at my appointments,0.6329
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,CareCoordinationPatient,I spoke to Dr  Person1,0.6105
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,CareCoordinationPatient,I have with Dr. Person2,0.6085
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I am doing my best,PartnershipPatient,is doing well,0.6292
sbert,PartnershipPatient || SDOH,PartnershipPatient,do not feel comfortable driving,SDOH,I have a very difficult time driving,0.6306
sbert,PartnershipPatient || SDOH,PartnershipPatient,do not feel comfortable driving,SDOH,I'm not  Currently driving,0.6116
sbert,PartnershipPatient || PartnershipProvider,PartnershipPatient,waiting for MRI results,PartnershipProvider,We have recieved the results of the MRI,0.7276
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,waiting for my rheumatologist appointment,PartnershipPatient,I'm long overdue for an appointment,0.638
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,waiting for my rheumatologist appointment,PartnershipPatient,make a appointment,0.6057
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,waiting for my rheumatologist appointment,PartnershipPatient,appointment to see doctor,0.6032
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I'm so grateful,SocioEmotionalBehaviour,I'm so sorry,0.6103
sbert,PartnershipPatient || PartnershipProvider,PartnershipPatient,Have a wonderful day,PartnershipProvider,Have a good day,0.8236
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,PartnershipPatient || PartnershipProvider,PartnershipProvider,Hi,PartnershipPatient,Hi,1.0
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,medicine refill,0.718
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,requested medication refills,0.7083
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,Please send a refill prescription,0.6855
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,request a refill for my prescription,0.6707
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,I need a refill on these medications,0.6555
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationProvider,Dr. Person1 sent in your refills,CareCoordinationPatient,Dr. Person1 has requested,0.6335
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,all my meds will be out with no refills,0.6259
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,I need a refill,0.6232
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,i need a refill,0.6232
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,Dr. Person1 sent in your refills,PartnershipPatient,refill asap,0.6167
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,a visit to get a refill,0.6687
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,refill asap,0.6658
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,if I can get refills,0.6633
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,to get a refill,0.6539
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,would it be possible to get another refill,0.646
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,refill  Everything,0.6308
sbert,CareCoordinationProvider || SharedDecisionPatient,CareCoordinationProvider,before he can send any further refills,SharedDecisionPatient,is it possible to get an interim refill?,0.6159
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,running out of refills,0.6123
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,i need a refill,0.6008
sbert,CareCoordinationProvider || PartnershipPatient,CareCoordinationProvider,before he can send any further refills,PartnershipPatient,I need a refill,0.6008
sbert,PartnershipPatient || SDOH,PartnershipPatient,I can call andake an appointment,SDOH,I havent been able to get an appointment,0.7253
sbert,SDOH || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I'm really having problems,SDOH,I am having a hard time getting to work,0.6052
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,I'm requesting a refill on Vyvanse Rx,SharedDecisionPatient,Can i get Vyvanse refill called in,0.817
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,we can start over with Adderall XR 20mg,SharedDecisionPatient,Can I get back on Adderall XR,0.7119
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was wondering,0.6612
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was wondering,0.6612
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was wondering,0.6612
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was wondering,0.6612
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was wondering,0.6612
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I am wondering,0.6577
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,just curious,PartnershipPatient,I was almost wondering,0.6005
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,to go to another dr,PartnershipPatient,for appointment to see doctor,0.6675
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,to go to another dr,PartnershipPatient,appointment to see doctor,0.6601
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,to go to another dr,PartnershipPatient,I need a doctor,0.6323
sbert,CareCoordinationPatient || SDOH,CareCoordinationPatient,to go to another dr,SDOH,I have time to find a dr up  There,0.6232
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was wondering,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was wondering,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was wondering,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was wondering,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was wondering,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,Was curious,PartnershipPatient,I was almost wondering,0.6035
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,if my order ever came in,CareCoordinationProvider,send out an order,0.6621
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,Can you help,SocioEmotionalBehaviour,Help,0.6632
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,get me a referral?,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,0.7372
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,get me a referral?,CareCoordinationPatient,they need you to send another referral,0.7055
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,get me a referral?,CareCoordinationProvider,I faxed over referral,0.617
sbert,PartnershipPatient || SDOH,SDOH,My pharmacy is the Org1,PartnershipPatient,The pharmacy that I used,0.6638
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,I have been taking these medications,SharedDecisionPatient,Is there any other medication,0.6437
sbert,PartnershipPatient || SDOH,SDOH,canâ€™t get there,PartnershipPatient,I canâ€™t seem,0.7249
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,Please reschedule me,SharedDecisionPatient,Would it be best to reschedule,0.6921
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,PartnershipPatient,send over a referral,0.8254
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,PartnershipPatient,get me a referral?,0.7372
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,CareCoordinationPatient,they need you to send another referral,0.732
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,PartnershipPatient,never received a referral,0.687
sbert,PartnershipProvider || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,PartnershipProvider,if you will like to proceed with this referral,0.6463
sbert,CareCoordinationProvider || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,CareCoordinationProvider,I faxed over referral,0.634
sbert,PartnershipProvider || SharedDecisionPatient,SharedDecisionPatient,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,PartnershipProvider,in regards of the referral order,0.6326
sbert,PartnershipPatient || SDOH,PartnershipPatient,to schedule an appointment for counseling,SDOH,finding a counselor,0.6134
sbert,PartnershipPatient || SDOH,PartnershipPatient,do the counseling,SDOH,finding a counselor,0.6471
sbert,PartnershipPatient || SDOH,SDOH,due to my work schedule,PartnershipPatient,I need to schedule,0.6329
sbert,PartnershipPatient || SDOH,SDOH,due to my work schedule,PartnershipPatient,have to schedule something,0.623
sbert,SDOH || SocioEmotionalBehaviour,SDOH,I am having a hard time getting to work,SocioEmotionalBehaviour,I'm really having problems,0.6052
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,with Dr. Person1,SharedDecisionPatient,Can you please ask Dr. Person1,0.7231
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,with Dr. Person1,SharedDecisionPatient,if Dr. Person1 or Dr. Person2 would be able to provide,0.6926
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,with Dr. Person1,CareCoordinationProvider,I will send your message to Dr. Person1,0.6591
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I was wondering,SocioEmotionalBehaviour,Was curious,0.6704
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I was wondering,SocioEmotionalBehaviour,just curious,0.6612
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,I will know whatâ€™s going on,CareCoordinationPatient,didnâ€™t get a response,0.6127
sbert,PartnershipPatient || SDOH,SDOH,I canâ€™t afford,PartnershipPatient,I canâ€™t seem,0.755
sbert,SDOH || SocioEmotionalBehaviour,SDOH,I canâ€™t afford,SocioEmotionalBehaviour,I canâ€™t remember,0.632
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I am wondering,SocioEmotionalBehaviour,just curious,0.6577
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I am needing,SocioEmotionalBehaviour,I am in desperate need,0.7353
sbert,PartnershipProvider || SocioEmotionalBehaviour,PartnershipProvider,I will call you back,SocioEmotionalBehaviour,afraid I will miss your call,0.7132
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,I do need to reschedule,SharedDecisionPatient,Would it be best to reschedule,0.7457
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,I also need to make a payment,SharedDecisionPatient,Is there a way to make a payment on line?,0.7334
sbert,PartnershipPatient || SDOH,SDOH,an ultrasound at Org1,PartnershipPatient,in its early stage with the diagnostic ultrasound,0.7041
sbert,PartnershipPatient || SDOH,SDOH,an ultrasound at Org1,PartnershipPatient,diagnostic ultrasound,0.7022
sbert,PartnershipPatient || SDOH,SDOH,an ultrasound at Org1,PartnershipPatient,diagnostic ultrasound,0.7022
sbert,PartnershipProvider || SDOH,SDOH,an ultrasound at Org1,PartnershipProvider,request of a Diagnotic ultrasound,0.6818
sbert,PartnershipProvider || SDOH,SDOH,an ultrasound at Org1,PartnershipProvider,request of a Diagnotic ultrasound,0.6818
sbert,PartnershipPatient || SDOH,SDOH,an ultrasound at Org1,PartnershipPatient,what an ultrasound does,0.6637
sbert,PartnershipProvider || SDOH,SDOH,an ultrasound at Org1,PartnershipProvider,your ultrasound order,0.6387
sbert,PartnershipPatient || SDOH,SDOH,an ultrasound at Org1,PartnershipPatient,diagnostic mammo & an ultrasound,0.6279
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,Is there a way to make a payment on line?,PartnershipPatient,I also need to make a payment,0.7334
sbert,PartnershipPatient || SharedDecisionPatient,PartnershipPatient,Let me know what steps to take from here,SharedDecisionPatient,I would like to proceed with this,0.6588
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,can I schedule an appointment for genetic testing?,PartnershipPatient,make another appointment for the testing?,0.6439
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,can I schedule an appointment for genetic testing?,PartnershipPatient,schedule an appointment,0.6317
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,can I schedule an appointment for genetic testing?,PartnershipPatient,schedule an appointment,0.6317
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,can I schedule an appointment for genetic testing?,PartnershipPatient,schedule an appointment for labs,0.628
sbert,PartnershipPatient || SharedDecisionPatient,SharedDecisionPatient,can I schedule an appointment for genetic testing?,PartnershipPatient,schedule appointment for,0.6123
sbert,PartnershipPatient || SocioEmotionalBehaviour,PartnershipPatient,I  will  call,SocioEmotionalBehaviour,afraid I will miss your call,0.6745
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,I  will  call,CareCoordinationPatient,I have not gotten a call,0.6416
sbert,SDOH || SharedDecisionPatient,SDOH,could not get it refilled,SharedDecisionPatient,Can I get it refilled?,0.8064
sbert,PartnershipProvider || SharedDecisionPatient,SharedDecisionPatient,Do I ditch the Xanax completely,PartnershipProvider,Unlike alprazolam (xanax),0.6392
sbert,PartnershipProvider || SharedDecisionPatient,PartnershipProvider,Unlike alprazolam (xanax),SharedDecisionPatient,Do I ditch the Xanax completely,0.6392
sbert,PartnershipProvider || SDOH,SDOH,schedule should open soon for her appointments,PartnershipProvider,schedule that appointment,0.7065
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,they said my Dr Person1,CareCoordinationProvider,I will send your message to Dr. Person1,0.6202
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,they said my Dr Person1,SharedDecisionPatient,Can you please ask Dr. Person1,0.6022
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,send over a referral,CareCoordinationPatient,they need you to send another referral,0.8055
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,send over a referral,CareCoordinationProvider,I faxed over referral,0.7275
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,my Dr Person1 said,SharedDecisionPatient,Can you please ask Dr. Person1,0.7649
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,I sent a message the beginning of,CareCoordinationProvider,I received a message from our Person2,0.6847
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,I sent a message the beginning of,CareCoordinationProvider,I received a message from our Person2,0.6847
sbert,PartnershipPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I'm so sorry,PartnershipPatient,I'm so grateful,0.6103
sbert,SDOH || SharedDecisionPatient,SharedDecisionPatient,Is there any medication that would assist in this other than Benadryl?,SDOH,No $ to buy benadryl,0.6146
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,She told me,CareCoordinationProvider,she mention that,0.6057
sbert,SDOH || SharedDecisionPatient,SharedDecisionPatient,Can I get it refilled?,SDOH,could not get it refilled,0.8064
sbert,CareCoordinationPatient || SDOH,SDOH,I have time to find a dr up  There,CareCoordinationPatient,to go to another dr,0.6232
sbert,CareCoordinationPatient || SDOH,SDOH,I have time to find a dr up  There,CareCoordinationPatient,Could you please inform Dr,0.6179
sbert,CareCoordinationPatient || SDOH,SDOH,I have time to find a dr up  There,CareCoordinationPatient,I told the Dr,0.6123
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,I need a doctor,CareCoordinationPatient,to go to another dr,0.6323
sbert,PartnershipPatient || SharedDecisionProvider,PartnershipPatient,I wanted to request,SharedDecisionProvider,proceed with this request,0.6122
sbert,CareCoordinationPatient || PartnershipPatient,PartnershipPatient,I need to discuss with the doctor,CareCoordinationPatient,Could you please inform Dr,0.6854
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,There is not an option to send a message to Person1,CareCoordinationProvider,I received a message from our Person2,0.6134
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,There is not an option to send a message to Person1,CareCoordinationProvider,I received a message from our Person2,0.6134
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,she said,CareCoordinationProvider,she mention that,0.6498
sbert,SDOH || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I canâ€™t remember,SDOH,I canâ€™t afford,0.632
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,she said,CareCoordinationProvider,she mention that,0.6498
sbert,CareCoordinationPatient || SDOH,CareCoordinationPatient,he would be scheduling,SDOH,to work around due to scheduling,0.6267
sbert,CareCoordinationPatient || PartnershipPatient,CareCoordinationPatient,he would be scheduling,PartnershipPatient,have to schedule something,0.6185
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,I left a message,CareCoordinationProvider,I received a message from our Person2,0.6206
sbert,CareCoordinationProvider || PartnershipPatient,PartnershipPatient,I left a message,CareCoordinationProvider,I received a message from our Person2,0.6206
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,I spoke to Dr  Person1,CareCoordinationProvider,I will send your message to Dr. Person1,0.7783
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,I spoke to Dr  Person1,SharedDecisionPatient,Can you please ask Dr. Person1,0.754
sbert,CareCoordinationPatient || SDOH,CareCoordinationPatient,I told the Dr,SDOH,I have time to find a dr up  There,0.6123
sbert,CareCoordinationPatient || SharedDecisionPatient,SharedDecisionPatient,Can you ask the doctor,CareCoordinationPatient,Could you please inform Dr,0.6069
sbert,CareCoordinationPatient || SharedDecisionPatient,CareCoordinationPatient,if he/she can prescribe,SharedDecisionPatient,can you prescribe one to my pharmacy?,0.6313
sbert,SDOH || SharedDecisionPatient,SharedDecisionPatient,if the doctor can send a prescription,SDOH,It can be sent to same pharmacy,0.6928
sbert,CareCoordinationProvider || SharedDecisionPatient,SharedDecisionPatient,if the doctor can send a prescription,CareCoordinationProvider,sending yourr medication into the pharmacy,0.6422
sbert,PartnershipProvider || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,PartnershipProvider,I will call you back,0.7132
sbert,CareCoordinationPatient || SocioEmotionalBehaviour,SocioEmotionalBehaviour,afraid I will miss your call,CareCoordinationPatient,I have not gotten a call,0.6195
sbert,SDOH || SharedDecisionPatient,SDOH,sent to the Org1 pharmacy,SharedDecisionPatient,Can I get it sent to a different pharmacy please?,0.6722
sbert,SDOH || SharedDecisionPatient,SDOH,I use to get it at the Org1 pharmacy,SharedDecisionPatient,Can I get it sent to a different pharmacy please?,0.6881
sbert,SDOH || SharedDecisionPatient,SDOH,It can be sent to same pharmacy,SharedDecisionPatient,Can I get it sent to a different pharmacy please?,0.8547
sbert,CareCoordinationProvider || SDOH,SDOH,It can be sent to same pharmacy,CareCoordinationProvider,sending yourr medication into the pharmacy,0.7231
sbert,SDOH || SharedDecisionPatient,SDOH,It can be sent to same pharmacy,SharedDecisionPatient,if the doctor can send a prescription,0.6928
sbert,SDOH || SharedDecisionPatient,SDOH,It can be sent to same pharmacy,SharedDecisionPatient,can you prescribe one to my pharmacy?,0.6651
sbert,CareCoordinationPatient || SDOH,SDOH,It can be sent to same pharmacy,CareCoordinationPatient,My pharmacy has informed me,0.6344
